ISBN,Book-Title,Vote-Count,Vote-Average,Score
0590087843,'Hamlet Macbeth King Lear',4,9.0,8.326630256457749
0373250541,'My Fake Wedding (Red Dress Ink)',6,7.833333333333333,7.7613042051662
0373250452,'Lost & Found (Red Dress Ink)',12,6.333333333333333,6.6633151282288745
0670032646,"'American Dynasty: Aristocracy, Fortune, and the Politics of Deceit in the House of Bush'",4,8.5,8.076630256457749
0394747747,'The sound and the fury: The corrected text',4,8.25,7.951630256457749
0380973537,'The Passionate Eye: The Collected Writing of Suzanne Vega',5,8.8,8.290338005740221
0684843994,'You Have More Than You Think: The Motley Fool Guide to Investing What You Have',4,7.5,7.576630256457749
0743211936,'An Hour Before Daylight',8,8.125,7.967753504305166
0849916739,'The Wounded Spirit',6,9.333333333333334,8.6613042051662
0060175605,'Words I Wish I Wrote: A Collection of Writing That Inspired My Ideas',6,7.666666666666667,7.6613042051662
0375725466,'The Buffalo Soldier : A Novel',10,7.3,7.4009315751187135
0439424690,'Day My Butt Went Psycho',5,4.8,6.0681157835179995
1401301061,'The World According to Mister Rogers',8,9.125,8.634420170971833
0743243803,'The Partly Cloudy Patriot',6,8.0,7.861304205166199
0198607024,'The Meaning of Everything: The Story of the Oxford English Dictionary',5,7.8,7.734782450184666
0375422579,'Cork Boat',5,7.8,7.734782450184666
0060924659,'Genie: a Scientific Tragedy',6,8.0,7.861304205166199
0192833596,'Great Expectations (Oxford World's Classics)',8,8.75,8.384420170971833
0330484915,'Dancing with mules',4,5.0,6.326630256457749
0385308477,'Riding the Rap',4,8.25,7.951630256457749
0192815431,'Wuthering Heights (World's Classics)',4,8.75,8.201630256457749
1573229881,'The Russian Debutante's Handbook',5,6.0,6.734782450184666
1573225320,'The Holy Man',7,9.142857142857142,8.60118564106018
0060393211,'Running in Heels: A Novel',8,6.875,7.134420170971833
0061012351,'Vendetta: Luckys Revenge',6,8.166666666666666,7.961304205166199
0399526307,'The Girlfriends' Guide to Getting Your Groove Back: Loving Your Family Without Losing Your Mind (Girlfriends' Guides)',4,7.75,7.701630256457749
0345425782,'Dave Barry Is from Mars and Venus',5,8.0,7.845893561295777
0385308485,'Out of Sight',4,6.5,7.076630256457749
0060924845,"'Sure of You (Tales of the City Series, V. 6)'",4,9.25,8.451630256457749
044023476X,'Bitter Medicine',4,7.75,7.701630256457749
0312957866,'Death Cruise',5,8.0,7.845893561295777
0312915799,'Deadly Medicine',5,8.8,8.290338005740221
0380777525,"'Secrets Never Lie : The Death of Sara Tokars--A Southern Tragedy of Money, Murder, and Innocence Betrayed'",4,6.0,6.826630256457749
0892966971,'Killing Me Softly: A Novel of Obsession',6,7.833333333333333,7.7613042051662
0061011509,'Blind Spot',4,6.75,7.201630256457749
0380726653,'The Zero Hour',4,7.75,7.701630256457749
1551669013,'Ask Anyone',6,7.5,7.5613042051662
0373711336,'Home To Copper Mountain',4,6.0,6.826630256457749
0373710747,"'Disappear (Harlequin Superromance, 1074)'",4,7.0,7.326630256457749
0373711018,'A Summer Place',4,7.0,7.326630256457749
0373710879,'The Sheriff Of Shelter Valley  (Shelter Valley Stories)',4,8.75,8.201630256457749
037371128X,'The Secret Daughter  (Raising Cane)',6,8.666666666666666,8.2613042051662
0373711328,'Keeping Faith  (A Little secret)',5,5.8,6.623671339073555
0373710542,"'The Agent (Harlequin Superromance, No. 1054)'",4,6.75,7.201630256457749
0671796119,'CHRONOLOGY (CLASSIC STAR TREK )',4,7.5,7.576630256457749
0671704273,'Technical Manual (Star Trek: The Next Generation)',4,7.5,7.576630256457749
0452266564,'The Claiming of Sleeping Beauty (Erotic Adventures of Sleeping Beauty)',36,6.944444444444445,7.01532605129155
0932194869,'Healing the Shame That Binds You',4,6.5,7.076630256457749
0394564243,'Winters' Tales: Stories and Observations for the Unusual',7,7.428571428571429,7.51027655015109
0553273965,'Never Cry Wolf',8,8.5,8.217753504305165
0345293010,'Ringworld',6,7.666666666666667,7.6613042051662
0671000853,'Night Whispers',7,6.857142857142857,7.146640186514727
0743406184,'If Only It Were True',15,7.533333333333333,7.558581160613789
089471273X,'Writer's Notebook',5,9.2,8.512560227962442
0836220609,'In Search Of The Far Side',8,8.75,8.384420170971833
0786016051,'Island of Bones',4,8.25,7.951630256457749
0071381392,'The No-Cry Sleep Solution: Gentle Ways to Help Your Baby Sleep Through the Night',5,7.6,7.623671339073555
0918949491,'I Am Becoming the Woman I've Wanted',4,8.25,7.951630256457749
0553351397,'Peace Is Every Step: The Path of Mindfulness in Everyday Life',19,8.736842105263158,8.548393132680957
0440242002,'Bleachers',22,6.363636363636363,6.562040078910076
1887128425,'No More Prisons',4,8.5,8.076630256457749
0394745027,"'Godel, Escher, Bach: An Eternal Golden Braid'",4,9.5,8.576630256457749
0440129389,"'GOOD MOTHER, THE'",8,7.5,7.5510868376385
0312971397,'Cuba (A Jake Grafton Novel)',13,8.0,7.9184142383330585
0786890444,'The Sunday Wife',12,8.166666666666666,8.038315128228875
0374526001,'Travels with Alice',4,8.0,7.826630256457749
0811835758,'The Worst-Case Scenario Survival Handbook: Work',4,8.0,7.826630256457749
0439082110,'Miles of Smiles',6,8.5,8.1613042051662
0394585852,'Personal History',17,7.176470588235294,7.26728771674581
0440236940,'The Secret Lover',5,7.6,7.623671339073555
0670843342,'The Road to Wellville',7,7.0,7.237549277423817
0553571923,'Breakheart Hill',5,6.2,6.845893561295777
0452281946,'Tomato Red',4,5.5,6.576630256457749
0812563190,'Elvenblood (Halfblood Chronicles)',9,7.777777777777778,7.7394647732047686
0836220625,'Far Side Gallery',16,8.3125,8.1806521025831
0836217179,'Chickens Are Restless (Far Side Series)',6,9.0,8.461304205166199
0932592007,'Juggling for the Complete Klutz/With Block Beanbags',6,6.166666666666667,6.7613042051662
0449147460,'Ever Wonder Why?',4,5.75,6.701630256457749
0140048332,'The Far Pavilions',8,8.25,8.0510868376385
0425148289,'On Dangerous Ground',5,8.2,7.957004672406888
0486264718,'Gunga Din and Other Favorite Poems (Dover Thrift Editions)',6,6.166666666666667,6.7613042051662
0451526996,'Moby-Dick (Signet Classics (Paperback))',5,8.0,7.845893561295777
0671035452,'Hot Springs (Earl Swagger Novels (Paperback))',9,8.222222222222221,8.047157080897076
0743418131,'Deck the Halls (Holiday Classics)',15,7.4,7.453318002719052
0375503064,'The Clothes They Stood Up in',4,5.25,6.451630256457749
0374175403,'In America',4,5.0,6.326630256457749
0804115486,'Enigma',9,7.111111111111111,7.277926311666307
0312965680,'Wings of Fire (An Ian Rutledge Mystery)',8,7.875,7.8010868376385
0451410386,'The Five Bells and Bladebone (Richard Jury Mysteries (Paperback))',6,6.5,6.9613042051662
0425067793,'Dead Man's Mirror',4,8.5,8.076630256457749
0446515485,'Snagged (Regan Reilly Mysteries (Hardcover))',4,6.25,6.951630256457749
0446517631,'Twanged (Regan Reilly Mysteries (Hardcover))',4,7.5,7.576630256457749
0446517380,"'Mary, Mary'",9,6.555555555555555,6.893310927050923
0393315630,'Marabou Stork Nightmares',6,7.333333333333333,7.461304205166199
0440158532,'Mother Night',14,8.642857142857142,8.422946780647889
042515999X,'The Solitaire Mystery',10,7.6,7.615217289404429
0312010583,'The Shell Seekers',6,9.166666666666666,8.561304205166198
1880418592,"'Song of Susannah (The Dark Tower, Book 6)'",9,9.0,8.585618619358616
1582342156,'All Families Are Psychotic',7,6.714285714285714,7.055731095605635
0449213757,'Surfacing',5,5.8,6.623671339073555
0553583611,'Fatal',11,7.2727272727272725,7.374202803444133
0609808249,'Knitlit: Sweaters and Their Stories...and Other Writing About Knitting',4,7.25,7.451630256457749
0062515888,'A Year of Living Consciously : 365 Daily Inspirations for Creating a Life of Passion and Purpose',4,8.0,7.826630256457749
0201354632,'JavaScript for the World Wide Web: Visual QuickStart Guide (3rd Edition)',4,7.75,7.701630256457749
1565925157,'Web Design in a Nutshell : A Desktop Quick Reference',5,8.8,8.290338005740221
155166738X,'The Highlander',7,8.142857142857142,7.964822004696545
0060932813,'Waiting: The True Confessions of a Waitress',24,7.5,7.521894358987928
3423117370,'Fool on the Hill. Roman.',11,8.272727272727273,8.107536136777465
0062514628,'A Orillas de Rio Piedra Me Sente y Llore',4,7.0,7.326630256457749
0060011939,'Veronika Decide Morir',5,7.6,7.623671339073555
1575668807,'Maggie Needs an Alibi',11,7.909090909090909,7.8408694701108
0446676101,'Lilith's Brood',7,7.142857142857143,7.3284583683329085
0679729577,'Friend of My Youth: Stories (Vintage Contemporaries)',4,7.25,7.451630256457749
9580464162,'Historias de Amor',5,7.6,7.623671339073555
0486414108,'Song of Myself (Dover Thrift Editions)',5,9.4,8.623671339073555
0752837192,'The Godfather OME',4,5.75,6.701630256457749
0671867865,'Through Time Into Healing',4,8.25,7.951630256457749
0553227971,'Far Pavilions',5,8.8,8.290338005740221
0330352962,'Altar Ego',5,6.8,7.17922689462911
2253010219,'Le Crime de l'Orient-Express',11,7.2727272727272725,7.374202803444133
0440215935,'Hunter's Moon',6,7.833333333333333,7.7613042051662
0440223814,'Area 51: The Mission (Area 51 (Paperback))',4,6.75,7.201630256457749
0380797151,'Deepdrive',4,5.0,6.326630256457749
0451197364,'Crota',6,6.833333333333333,7.1613042051662
0446676071,'Message in a Bottle',9,7.111111111111111,7.277926311666307
0380001225,'84 Charing Cross Road',5,8.8,8.290338005740221
0553204564,'All Things Bright and Beautiful',6,9.333333333333334,8.6613042051662
0671695886,'Desert Solitaire',11,8.272727272727273,8.107536136777465
0743225805,'21 Dog Years : Doing Time @ Amazon.com',9,7.666666666666667,7.662541696281692
0312962118,'Snow Wolf',5,7.6,7.623671339073555
0553142003,'Princess Daisy',4,8.25,7.951630256457749
051513175X,'The Descent',15,8.0,7.927002213245368
2070369218,'Memoires D'Hadrien: Carnets De Notes De Memoires D'Hadrien (Folio Series No 921)',4,8.5,8.076630256457749
0451185501,'Bone Deep',6,6.833333333333333,7.1613042051662
0451194691,'Wild Highland Home',5,7.4,7.512560227962444
0552147427,'Waiting for Godalming',4,7.75,7.701630256457749
1401351964,'Bergdorf Blondes : A Novel',9,5.666666666666667,6.277926311666308
0140366784,'Jane Eyre (Puffin Classics)',13,8.538461538461538,8.33017894421541
0385730713,'Hawksong : The Kiesha'ra: Volume One',4,8.25,7.951630256457749
0385327935,'Shattered Mirror',4,7.5,7.576630256457749
038532720X,'Demon in My View',7,7.571428571428571,7.601185641060182
0440228166,'In the Forests of the Night (Laurel Leaf Books)',11,7.454545454545454,7.507536136777466
0679312064,'Dropped Threads 2: More of What We Aren't Told',7,7.857142857142857,7.783003822878364
0553288733,'Tehanu: The Last Book Of Earthsea (Earthsea  Tetrology #4)',7,7.285714285714286,7.4193674592419985
0671744062,'FIREBRAND',4,7.25,7.451630256457749
055325121X,'The Uplift War (Uplift Trilogy)',4,8.75,8.201630256457749
0140032215,'Travels with My Aunt',4,7.25,7.451630256457749
0002261820,'One for My Baby',4,7.5,7.576630256457749
0767906632,'Life Makeovers',9,7.222222222222222,7.354849388589384
0385334621,'The Greatest Generation',5,7.4,7.512560227962444
0312854315,'The Shadow Rising : Book Four of 'The Wheel of Time' (Wheel of Time)',4,8.25,7.951630256457749
0062516329,"'Spiral Dance, The - 20th Anniversary : A Rebirth of the Ancient Religion of the Goddess: 20th Anniversary Edition'",6,8.0,7.861304205166199
0425089037,'The Thirteen Problems (The Tuesday Club Murders)',5,7.0,7.290338005740222
0345396685,'When Christ and His Saints Slept',4,9.25,8.451630256457749
0446353930,'Best Kept Secrets',7,6.142857142857143,6.692094731969272
0670888702,'The Lamorna Wink: A Richard Jury Mystery (Richard Jury Mysteries (Hardcover))',5,7.0,7.290338005740222
0394800184,'Are You My Mother?',12,9.5,9.038315128228875
0684856085,'The Last Great Dance on Earth',4,8.0,7.826630256457749
0395282659,'The Hobbit',6,10.0,9.0613042051662
0060913061,'Collected Stories',4,7.75,7.701630256457749
0060559128,"'Holy Fools : A Novel (Harris, Joanne)'",14,6.928571428571429,7.089613447314555
0142003697,'Michelangelo and the Pope's Ceiling',6,8.666666666666666,8.2613042051662
0020442807,'The Chronicles of Narnia Set',4,9.0,8.326630256457749
0156007193,'The Peppered Moth',6,6.833333333333333,7.1613042051662
0842335714,'The Last Sin Eater',6,9.0,8.461304205166199
0380709953,'Sherwood',4,6.25,6.951630256457749
2020564777,'Bouquiner : Autobiobibliographie',6,7.666666666666667,7.6613042051662
0812522966,'Finder',5,8.6,8.17922689462911
0812540220,'The Free Lunch',4,7.25,7.451630256457749
0689845332,'Tehanu : The Earthsea Cycle',4,7.75,7.701630256457749
3423118261,'GrÃ?Â¼n ist die Hoffnung. Eine Pastorale.',5,7.4,7.512560227962444
0747553181,'The Battersea Park Road to Enlightenment',4,6.75,7.201630256457749
0385333846,'Slaughterhouse-Five',12,7.583333333333333,7.6008151282288745
3257230478,'Die Physiker',7,8.857142857142858,8.419367459242
3404130359,'Cujo.',5,7.2,7.4014491168513326
0552139246,'The Greatest Show Off Earth',8,7.375,7.467753504305166
0006550649,'Cocaine Nights',4,5.25,6.451630256457749
0006512674,'Spares',4,8.5,8.076630256457749
0141302690,'Someone Like You',5,8.2,7.957004672406888
1551661586,'Witchcraft',8,7.125,7.3010868376385
0312970072,'Black Coffee: A Hercule Poirot Novel (Hercule Poirot Mysteries (Paperback))',7,7.714285714285714,7.692094731969272
088396631X,"'The One World, One Heart: Everyone Has the Same Basic Needs and Emotions. We Must Put Aside Our Differences and Come Together as One in Peace, U'",9,8.333333333333334,8.124080157820153
0553568159,'Star Wars: Tales from Jabba's Palace (Star Wars (Random House Paperback))',7,7.285714285714286,7.4193674592419985
0446315176,'An Unsuitable Job for a Woman',5,9.0,8.401449116851332
0425127931,'The Damnation Game',6,7.666666666666667,7.6613042051662
0743436768,'Path of the Assassin',5,8.4,8.068115783518
0380763621,'In the Midst of Death (Matthew Scudder Mysteries (Paperback))',6,7.0,7.2613042051662
0812551494,"'Soul of the Fire (Sword of Truth, Book 5)'",14,7.714285714285714,7.700724558425666
0684830272,'The SEA HUNTERS',4,8.0,7.826630256457749
0449212661,'Nerve',5,8.6,8.17922689462911
0449211991,'Banker',9,7.666666666666667,7.662541696281692
0446354732,'Nothing Lasts Forever',22,6.681818181818182,6.8312708481408455
0553249002,'Aquitaine Progression',9,7.555555555555555,7.585618619358615
0374234574,'Pleading Guilty',7,8.142857142857142,7.964822004696545
0385336667,'Persuader: A Jack Reacher Novel',7,8.571428571428571,8.237549277423817
0515135283,'Without Fail',4,8.0,7.826630256457749
0515133310,'Echo Burning (Jack Reacher Novels (Paperback))',14,7.642857142857143,7.6451690028701105
0515128635,'Tripwire',5,6.6,7.0681157835179995
0965605914,'I Know This Much Is True',5,8.6,8.17922689462911
0449223442,'Daughter of the Stars',4,7.75,7.701630256457749
0609600672,'Dave Barry Is Not Taking This Sitting Down',6,7.833333333333333,7.7613042051662
0380771411,'A Night in the Lonesome October',4,8.0,7.826630256457749
0451157281,'Godplayer',6,7.833333333333333,7.7613042051662
0152567089,'The Napping House',11,9.181818181818182,8.774202803444133
0061020052,'Infinity Beach',5,8.6,8.17922689462911
0553583743,'The Ghost Sister',4,8.5,8.076630256457749
0441005926,'Illegal Alien',4,7.5,7.576630256457749
0553258397,'Heart of the Comet',4,8.0,7.826630256457749
0312968302,"'Thrones, Dominations'",8,7.25,7.384420170971833
0671578081,'Komarr (Miles Vorkosigan Adventures (Paperback))',5,8.6,8.17922689462911
0486282147,'The Hound of the Baskervilles (Dover Thrift Editions)',8,8.625,8.3010868376385
0345288823,'Heir of Sea and Fire',4,8.25,7.951630256457749
0743225708,'Bringing Down the House : The Inside Story of Six MIT Students Who Took Vegas for Millions',14,7.857142857142857,7.8118356695367765
0140186522,'Heart of Darkness: With the Congo Diary (Penguin Twentieth-Century Classics)',11,7.090909090909091,7.240869470110799
2264003790,'Le roman de Tristan et Iseut',4,7.5,7.576630256457749
0380978857,'The Golden One',9,7.888888888888889,7.816387850127846
0553569783,'Heartstone',15,7.8,7.769107476403263
0765300133,'The Wooden Sea : A Novel',10,8.3,8.115217289404429
0380506092,'The Natural',5,7.4,7.512560227962444
0688059147,'Imponderables',8,7.0,7.217753504305166
0894806319,'The Kid's Book of Questions',7,7.714285714285714,7.692094731969272
0440479002,'The Sign of the Beaver',10,7.0,7.186645860833
1878257145,'The Explorabook: A Kid's Science Museum in a Book',5,9.2,8.512560227962442
0590462229,'The Littles Take a Trip (Littles)',5,7.4,7.512560227962444
0140258345,'After Rain',4,6.25,6.951630256457749
0373441851,"'A Perfect Life? (Harlequin Flipside, No. 11)'",6,6.5,6.9613042051662
074340341X,'A Season in the Highlands',8,6.875,7.134420170971833
0843950455,'What She Wants',5,8.2,7.957004672406888
0752837680,'Still Waters',6,6.166666666666667,6.7613042051662
067172519X,'RAISE THE TITANIC (Clive Cussler)',9,8.333333333333334,8.124080157820153
0061059064,'Jingo: A Novel of Discworld',10,8.9,8.543788717975858
0060591838,'Once Minutos',4,9.25,8.451630256457749
0753806738,"'Through a Glass, Darkly'",6,8.333333333333334,8.0613042051662
0156002728,'The Old Man Who Read Love Stories',6,8.166666666666666,7.961304205166199
0140621458,'Three Men on the Bummel (Penguin Popular Classics)',5,7.6,7.623671339073555
0399136452,'Blindsight',4,5.75,6.701630256457749
0060176075,'Lily White',7,6.857142857142857,7.146640186514727
3257226640,'Die Geschichte von Herrn Sommer.',4,7.0,7.326630256457749
3499150425,'Garp und wie er die Welt sah.',8,8.0,7.884420170971833
3548220584,'Henry dreht auf. Roman.',4,7.5,7.576630256457749
0517591812,'London: The Novel82',5,7.4,7.512560227962444
0671718177,'This Other Eden',6,7.833333333333333,7.7613042051662
006093493X,'Blonde: A Novel',4,8.0,7.826630256457749
3596101859,'Ich wollte Hosen.',8,6.625,6.967753504305166
