,ISBN,Vote-Count,Vote-Average
2536,0571200435,8,8.75
2537,0553109839,7,8.0
2538,0670891576,19,7.894736842105263
2539,3442431875,13,7.461538461538462
2540,0140259112,10,7.5
2541,0375401598,27,6.481481481481482
2542,0684802988,17,7.764705882352941
2543,0380699176,4,7.25
2544,0312305060,129,7.627906976744186
2545,0394751043,9,7.444444444444445
2546,2070388905,10,8.7
2547,0446601241,81,7.864197530864198
2548,0805060200,5,6.6
2549,1583940634,4,8.75
2550,0312872399,6,8.5
2551,0385265700,115,7.4
2552,0771086598,6,7.0
2553,0330327917,6,7.666666666666667
2554,0060092963,9,7.777777777777778
2555,0060517611,10,7.3
2556,0380720191,13,8.23076923076923
2557,0394571029,24,7.375
2558,0440128994,10,8.0
2559,0440129613,9,8.11111111111111
2560,044021145X,208,7.822115384615385
2561,0440419468,19,8.263157894736842
2562,0446343455,30,7.466666666666667
2563,0446359866,58,7.5344827586206895
2564,044661193X,39,7.512820512820513
2565,067975833X,8,8.5
2566,0743469801,40,7.9
2567,0446365505,20,7.1
2568,0451203895,52,5.653846153846154
2569,0804111898,22,7.863636363636363
2570,0345309006,5,9.2
2571,0312865031,5,8.2
2572,0345257189,5,8.4
2573,0345335651,15,8.266666666666667
2574,0345355237,4,8.25
2575,0380000547,4,8.75
2576,0399136487,7,8.0
2577,0425104052,5,8.2
2578,0425181464,23,7.391304347826087
2579,0440998050,77,8.597402597402597
2580,0449219631,7,7.571428571428571
2581,0451458125,10,8.2
2582,0553213377,12,8.333333333333334
2583,0553234617,5,8.8
2584,0553574353,8,9.25
2585,0671017225,4,6.75
2586,067150987X,13,8.615384615384615
2587,0671721380,9,6.888888888888889
2588,0671721755,5,8.0
2589,080410526X,93,7.989247311827957
2590,0812505018,4,6.75
2591,0684872153,136,8.0
2592,0345273303,7,9.0
2593,1857022424,35,7.828571428571428
2594,0375504397,49,7.428571428571429
2595,0684853515,50,7.74
2596,0316779237,33,8.06060606060606
2597,0875421180,32,8.40625
2598,055308013X,4,7.0
2599,8439709498,5,7.2
2600,888749536X,6,7.166666666666667
2601,0385498721,39,8.23076923076923
2602,038072975X,12,6.416666666666667
2603,014006690X,15,8.4
2604,0226424197,6,7.5
2605,0345365399,6,8.666666666666666
2606,0345371631,4,8.25
2607,0385496753,4,9.25
2608,0441135560,13,7.076923076923077
2609,0451160533,12,7.5
2610,0671720414,5,7.8
2611,1579542085,4,8.25
2612,0811807282,16,6.8125
2613,8472236552,17,7.9411764705882355
2614,0060283122,5,8.8
2615,0440235642,4,7.25
2616,0671042858,95,7.063157894736842
2617,345305136X,12,8.0
2618,3453061187,13,7.615384615384615
2619,0345379802,5,8.2
2620,0440234743,169,7.704142011834319
2621,0553568728,10,7.4
2622,0679448594,23,6.3478260869565215
2623,0884046818,24,6.75
2624,0886778697,7,9.285714285714286
2625,006109157X,17,7.647058823529412
2626,0425161242,31,7.709677419354839
2627,0449006530,32,7.5
2628,0553576011,9,7.555555555555555
2629,0099449285,7,8.428571428571429
2630,0747257574,4,7.5
2631,0142003190,9,6.888888888888889
2632,0312272057,23,7.6521739130434785
2633,0064407055,24,8.083333333333334
2634,0141309814,7,8.714285714285714
2635,0312890044,13,8.0
2636,0316107018,8,8.375
2637,0316358568,4,9.0
2638,0345296702,4,9.25
2639,0345296710,4,8.5
2640,0345320115,7,8.142857142857142
2641,0345413350,80,7.9625
2642,0345441435,9,7.111111111111111
2643,0441004385,4,6.5
2644,0441068804,12,9.25
2645,0552131067,50,8.36
2646,0836217225,4,8.0
2647,0836218353,20,8.9
2648,0836218620,25,9.24
2649,0836220676,13,8.846153846153847
2650,8429710329,6,8.5
2651,0345419995,9,8.11111111111111
2652,0060294698,14,8.785714285714286
2653,0060652934,18,7.777777777777778
2654,006098824X,29,7.655172413793103
2655,0064405176,29,7.896551724137931
2656,0064460932,4,8.75
2657,0064472795,23,8.391304347826088
2658,0064473023,6,7.333333333333333
2659,006621016X,6,5.666666666666667
2660,0140186484,7,8.714285714285714
2661,0140236201,4,9.0
2662,0152021973,4,9.25
2663,0312171838,23,7.739130434782608
2664,0312187106,8,8.375
2665,0345453387,22,7.5
2666,0373250118,23,7.130434782608695
2667,0373250126,38,7.0
2668,0373250207,18,7.666666666666667
2669,0373250533,6,7.833333333333333
2670,0375706429,12,8.166666666666666
2671,0380754843,15,7.666666666666667
2672,0380973545,29,7.517241379310345
2673,0385722435,34,8.176470588235293
2674,0440228352,8,8.5
2675,0440416248,5,7.0
2676,044652087X,22,8.136363636363637
2677,0446526479,5,7.0
2678,0446531286,4,8.0
2679,0446605336,12,8.25
2680,0553213164,22,8.818181818181818
2681,055323370X,13,8.692307692307692
2682,0553264931,5,8.6
2683,0553280503,4,9.5
2684,0590319906,4,6.5
2685,0590439448,5,7.2
2686,0763616052,13,9.0
2687,0804108293,10,7.9
2688,0345455711,14,7.571428571428571
2689,0684859769,7,8.285714285714286
2690,0684859777,12,8.833333333333334
2691,0373079613,10,8.0
2692,0373484410,33,7.363636363636363
2693,0380807866,8,7.375
2694,0394800133,19,8.947368421052632
2695,0394900014,11,9.090909090909092
2696,0399226907,6,9.166666666666666
2697,0440147956,15,8.4
2698,0440224551,4,8.5
2699,0515122734,31,8.35483870967742
2700,0553563343,5,7.8
2701,0553575007,6,7.833333333333333
2702,0553579231,5,7.0
2703,0671025708,5,8.6
2704,0671528203,18,8.055555555555555
2705,0671705091,24,8.791666666666666
2706,0671793551,14,6.357142857142857
2707,0679882820,4,8.25
2708,0743439740,32,8.5
2709,0812544420,7,6.428571428571429
2710,0812571762,4,6.0
2711,1885983212,6,7.166666666666667
2712,0061099368,12,7.416666666666667
2713,0345386132,22,7.545454545454546
2714,0380712040,7,8.142857142857142
2715,0380804697,21,7.285714285714286
2716,039914613X,20,7.35
2717,0399149155,61,8.065573770491802
2718,0425178951,28,7.607142857142857
2719,0425195449,12,8.0
2720,0440236703,90,8.044444444444444
2721,0553265415,4,7.5
2722,0671014919,29,6.586206896551724
2723,0671027387,93,7.602150537634409
2724,0743411439,13,7.6923076923076925
2725,0671034006,32,7.96875
2726,0380817152,5,8.0
2727,0394280210,4,6.75
2728,0836218221,20,9.6
2729,0060086246,15,7.866666666666666
2730,0515116173,12,8.083333333333334
2731,0141301074,9,7.888888888888889
2732,0590224735,8,7.625
2733,0590227637,4,7.75
2734,0590251597,5,7.6
2735,0671016792,6,4.833333333333333
2736,067988288X,13,7.615384615384615
2737,039914465X,27,6.62962962962963
2738,0452278902,24,7.833333333333333
2739,0060198524,5,8.2
2740,0060964049,41,8.146341463414634
2741,0060920432,7,8.285714285714286
2742,0316316962,20,8.15
2743,006099486X,54,7.703703703703703
2744,0066211085,4,8.0
2745,0399143947,45,7.688888888888889
2746,0440237262,23,7.478260869565218
2747,014004387X,10,7.9
2748,0380713330,4,9.5
2749,0486264785,14,8.571428571428571
2750,0676971490,6,7.666666666666667
2751,0441172660,4,9.5
2752,0345390458,11,6.7272727272727275
2753,0312978367,32,7.21875
2754,0553268880,76,7.881578947368421
2755,0345391810,31,8.0
2756,0671516922,10,6.9
2757,0140431357,11,8.181818181818182
2758,0385336179,68,7.897058823529412
2759,155054439X,5,8.0
2760,0440900794,15,8.6
2761,0373483880,13,8.307692307692308
2762,0802130119,10,7.7
2763,8466303022,10,5.9
2764,0312050631,18,8.333333333333334
2765,044651652X,152,7.506578947368421
2766,0440226104,98,7.5
2767,0446364282,14,6.571428571428571
2768,0671758896,54,7.388888888888889
2769,0385337272,5,7.4
2770,0142002267,37,8.08108108108108
2771,0141312424,7,8.142857142857142
2772,0440439884,40,7.975
2773,0590461001,4,6.0
2774,0842321934,13,7.6923076923076925
2775,0842321942,9,8.222222222222221
2776,0842329277,28,7.928571428571429
2777,0880296143,5,6.6
2778,0892741880,4,5.5
2779,1841952974,6,7.166666666666667
2780,0060502258,166,7.771084337349397
2781,0679441557,14,7.142857142857143
2782,0767905938,22,7.954545454545454
2783,156512104X,4,8.25
2784,0886774268,15,8.333333333333334
2785,0060987049,22,7.7727272727272725
2786,0140241167,9,6.888888888888889
2787,0141186151,4,8.0
2788,0307157857,4,9.0
2789,0316346624,17,8.882352941176471
2790,0345347951,19,8.368421052631579
2791,0609808346,4,9.0
2792,0676972152,11,7.2727272727272725
2793,0679417796,14,7.571428571428571
2794,0802130208,69,7.202898550724638
2795,1550548913,23,8.304347826086957
2796,1573225517,52,8.346153846153847
2797,0842373195,20,7.7
2798,0156628708,53,7.056603773584905
2799,0380725835,21,7.761904761904762
2800,0440208459,17,7.588235294117647
2801,0449208672,23,7.608695652173913
2802,0752844059,15,7.2
2803,0752848224,15,7.066666666666666
2804,075285111X,8,8.0
2805,0060199652,60,8.266666666666667
2806,0684871580,5,8.2
2807,055299670X,5,7.4
2808,0805033203,4,8.75
2809,0345412214,14,7.357142857142857
2810,0345441702,5,7.8
2811,0451147367,25,7.8
2812,0375501371,16,7.3125
2813,006447335X,7,7.428571428571429
2814,0066620996,7,8.142857142857142
2815,0312951426,14,7.428571428571429
2816,0312953615,12,7.083333333333333
2817,0375703764,40,8.375
2818,0449241114,4,6.25
2819,0553270931,11,8.545454545454545
2820,0670820555,8,6.5
2821,0671567829,14,8.5
2822,0345433106,5,7.0
2823,1573228281,7,7.714285714285714
2824,0380804557,28,8.142857142857142
2825,0741412780,9,6.444444444444445
2826,0684855380,7,6.714285714285714
2827,0099410184,12,7.416666666666667
2828,0525946233,26,7.576923076923077
2829,0312974221,4,8.25
2830,0553560247,36,7.666666666666667
2831,0345416600,8,8.75
2832,0887309100,5,7.6
2833,0060591706,4,5.75
2834,0375725849,33,8.727272727272727
2835,1593080255,4,9.0
2836,1878448900,16,7.75
2837,843397023,4,8.25
2838,848300268X,5,6.2
2839,8495501090,13,7.615384615384615
2840,8495501198,16,8.0
2841,8495616254,8,8.125
2842,0064408639,18,8.777777777777779
2843,0671008781,4,6.75
2844,0671026356,4,7.75
2845,0671039288,6,7.0
2846,0743445600,5,7.0
2847,067102423X,90,7.944444444444445
2848,0671874349,15,7.466666666666667
2849,0312978332,16,7.25
2850,0345294459,5,7.6
2851,0345384369,50,8.22
2852,0449219410,21,8.19047619047619
2853,0451124383,9,6.888888888888889
2854,0451408888,19,5.526315789473684
2855,051512608X,34,6.882352941176471
2856,0515127221,26,8.153846153846153
2857,0671524968,5,7.8
2858,0679454446,20,8.0
2859,0060008776,25,6.84
2860,71908979,5,6.8
2861,0140620664,11,8.545454545454545
2862,3257231393,7,7.142857142857143
2863,0140011749,4,8.0
2864,0330267140,5,7.4
2865,0340393130,4,6.5
2866,8401341744,4,8.5
2867,8401491029,11,6.909090909090909
2868,8408050133,4,7.25
2869,8422676389,4,8.25
2870,842268215X,4,7.75
2871,8485224574,4,6.25
2872,0156001454,6,9.333333333333334
2873,0943233437,18,8.666666666666666
2874,8466610685,5,6.6
2875,0345382323,22,7.136363636363637
2876,0425188787,27,7.592592592592593
2877,0553275852,11,8.0
2878,0743437640,49,7.836734693877551
2879,0380017601,14,7.285714285714286
2880,0140346031,4,6.25
2881,0140293442,14,7.0
2882,0140293469,14,8.0
2883,0060391448,22,7.909090909090909
2884,0060391537,4,6.25
2885,0684829975,8,7.625
2886,0812566637,5,8.8
2887,1573225789,92,8.25
2888,0451099648,20,7.45
2889,0060801115,5,8.4
2890,0385479565,72,7.958333333333333
2891,0425152251,94,7.712765957446808
2892,0440206154,166,7.957831325301205
2893,0060504072,9,8.555555555555555
2894,0140132708,20,7.95
2895,0141301058,11,9.454545454545455
2896,0152017682,6,8.0
2897,015201800X,5,5.2
2898,0152018018,5,7.8
2899,0312274920,41,7.902439024390244
2900,0345351525,100,7.42
2901,0345371984,10,8.8
2902,034538475X,90,7.188888888888889
2903,0345409671,35,7.771428571428571
2904,0345414365,5,8.6
2905,0345423402,42,7.476190476190476
2906,034544356X,13,8.76923076923077
2907,0345460952,8,8.0
2908,0375503641,5,6.8
2909,038081658X,8,8.0
2910,0394534433,6,8.5
2911,0440408903,4,9.25
2912,0441002617,7,6.857142857142857
2913,0441004326,19,8.105263157894736
2914,0441005195,5,7.6
2915,0525455205,8,6.25
2916,0553562614,34,8.235294117647058
2917,0553568736,9,7.666666666666667
2918,0553573314,16,9.1875
2919,0553573861,21,8.095238095238095
2920,0553573985,14,8.142857142857142
2921,0743421574,5,6.8
2922,0756401364,10,8.4
2923,0802138578,6,8.0
2924,0886771544,4,8.5
2925,0886779758,11,7.363636363636363
2926,1931561230,6,8.0
2927,0345423291,32,7.90625
2928,0345445732,6,8.0
2929,0373711646,9,7.555555555555555
2930,0399147853,6,8.0
2931,0425183238,6,9.0
2932,0451410157,7,7.714285714285714
2933,0671042505,10,8.0
2934,0688175716,5,8.6
2935,1570613818,18,7.444444444444445
2936,0140287019,11,7.0
2937,0486270610,8,8.25
2938,048627263X,23,8.0
2939,038079487X,98,7.479591836734694
2940,0140622500,7,6.142857142857143
2941,0399147020,9,6.888888888888889
2942,0062512668,10,6.9
2943,0786866586,44,6.681818181818182
2944,0140621806,8,7.75
2945,0156007754,47,8.425531914893616
2946,031205436X,33,7.424242424242424
2947,0380732181,14,6.857142857142857
2948,0553371010,4,9.25
2949,0671027638,13,7.461538461538462
2950,0679722645,15,7.533333333333333
2951,0679723226,5,8.8
2952,0679756973,7,8.285714285714286
2953,0688156819,10,8.5
2954,0762403004,8,7.375
2955,1570625190,5,5.8
2956,1573226521,30,7.9
2957,1573226882,10,7.6
2958,1573228214,39,7.846153846153846
2959,0736909672,6,9.5
2960,0811825558,40,7.7
2961,0061092355,6,6.833333333333333
2962,0064407675,48,7.958333333333333
2963,0071352430,4,6.25
2964,0099681803,7,7.0
2965,0375421726,4,6.75
2966,0380731797,10,7.0
2967,0380731800,5,7.6
2968,0380977788,63,8.222222222222221
2969,0393049272,5,6.8
2970,0393308189,4,8.0
2971,0441304834,52,7.461538461538462
2972,0515134449,14,8.142857142857142
2973,0553577808,13,8.153846153846153
2974,0553580531,7,8.571428571428571
2975,0609805002,6,6.666666666666667
2976,0684853205,7,7.857142857142857
2977,8408043641,20,7.9
2978,0553571818,31,7.225806451612903
2979,0812550390,10,7.6
2980,0965881199,4,9.75
2981,0345377494,5,7.2
2982,0060931809,10,7.6
2983,1566199697,5,7.6
2984,0345391055,78,7.358974358974359
2985,0553280147,16,6.5625
2986,0375700757,134,7.776119402985074
2987,068480087X,18,7.055555555555555
2988,0743407067,19,7.842105263157895
2989,0446679763,4,8.5
2990,156955028X,4,6.0
2991,006000438X,34,7.529411764705882
2992,0060175966,34,8.147058823529411
2993,0060926201,8,7.75
2994,0060929871,69,7.855072463768116
2995,006093090X,18,7.777777777777778
2996,0060977191,4,8.5
2997,0060984333,6,8.5
2998,0064401774,9,8.222222222222221
2999,0066209463,5,7.2
3000,0140042598,49,8.26530612244898
3001,0156907399,16,6.8125
3002,0312186886,8,8.125
3003,0316789844,21,8.0
3004,0345386574,6,9.166666666666666
3005,0345389247,10,8.4
3006,0345433491,29,8.0
3007,0375406530,31,7.258064516129032
3008,0375411550,27,7.666666666666667
3009,0375412557,15,8.2
3010,0375500510,44,7.886363636363637
3011,0375701966,12,7.166666666666667
3012,0375705856,67,7.686567164179104
3013,0375724443,15,8.066666666666666
3014,0380729768,5,7.0
3015,0380732149,14,7.571428571428571
3016,0385314256,6,7.5
3017,0385318782,25,7.4
3018,0385319207,22,8.227272727272727
3019,0385333293,7,6.428571428571429
3020,0395859972,9,7.111111111111111
3021,0399142789,27,8.37037037037037
3022,0399145079,13,7.538461538461538
3023,0449002985,15,7.733333333333333
3024,0452280621,46,7.326086956521739
3025,0452282098,4,7.25
3026,0452282438,8,6.5
3027,0452282829,139,7.057553956834532
3028,0609608738,10,7.5
3029,067003178X,4,8.0
3030,0670887315,8,8.625
3031,0671748092,5,7.8
3032,0679414614,5,7.8
3033,0679723056,7,7.285714285714286
3034,0679723692,6,8.666666666666666
3035,0679755624,4,8.0
3036,0679774025,23,8.391304347826088
3037,068484477X,125,8.056
3038,0684852047,10,7.3
3039,0688176992,5,8.4
3040,0743411358,10,8.4
3041,0786866470,5,6.8
3042,0786869011,11,8.545454545454545
3043,0802131867,8,7.25
3044,1400061598,4,9.75
3045,1558746161,24,7.75
3046,1565122437,4,5.5
3047,1565122968,35,7.4
3048,1571740562,6,8.0
3049,0385603401,8,8.75
3050,0679450041,8,8.375
3051,0140185011,8,8.375
3052,0374129983,61,6.80327868852459
3053,0877738513,8,7.625
3054,0380817446,8,7.75
3055,0345300203,14,7.071428571428571
3056,0345379330,17,7.882352941176471
3057,0440154731,6,8.333333333333334
3058,0590371258,22,7.863636363636363
3059,1573227226,6,6.5
3060,0670813028,24,8.25
3061,0451197410,17,7.705882352941177
3062,0399148515,7,7.714285714285714
3063,0399148612,7,8.142857142857142
3064,0399151435,5,7.2
3065,0445406518,30,7.766666666666667
3066,0451210220,6,8.5
3067,0345301293,6,8.833333333333334
3068,0451131312,8,6.625
3069,0451176464,68,7.367647058823529
3070,0671441981,5,7.2
3071,076534128X,10,6.9
3072,0812575237,10,7.6
3073,0061031429,19,7.0
3074,0060977337,21,8.047619047619047
3075,006098726X,11,8.454545454545455
3076,0553380168,11,8.545454545454545
3077,0345380371,88,7.329545454545454
3078,0671504398,6,8.666666666666666
3079,0140167773,13,7.538461538461538
3080,0441172717,75,8.973333333333333
3081,0525941673,19,7.052631578947368
3082,0812522400,10,7.3
3083,0099426870,12,7.166666666666667
3084,0330323121,6,7.5
3085,0375803483,8,7.0
3086,0380728133,31,7.838709677419355
3087,0552147680,24,8.041666666666666
3088,0590542443,4,9.0
3089,0743220633,4,8.0
3090,0751514853,4,7.0
3091,0553382225,4,6.75
3092,1573227331,54,7.592592592592593
3093,0440222915,6,7.0
3094,1551668653,26,7.115384615384615
3095,0066214122,91,7.813186813186813
3096,0312192339,6,7.166666666666667
3097,0684803135,6,6.666666666666667
3098,0140266909,6,8.0
3099,0156997789,7,8.0
3100,034531798X,5,7.4
3101,0440136482,15,6.933333333333334
3102,0679741836,5,8.6
3103,0812968379,14,8.785714285714286
3104,1887128425,4,8.5
3105,006019541X,5,7.2
3106,034545071X,6,6.833333333333333
3107,0451188470,11,6.636363636363637
3108,0375502238,56,7.803571428571429
3109,0440202043,39,8.076923076923077
3110,0553111531,5,7.4
3111,0590452037,12,7.166666666666667
3112,0439137411,4,5.75
3113,0380758377,4,7.0
3114,0399150897,58,7.327586206896552
3115,0553247379,4,8.25
3116,0671868640,6,8.333333333333334
3117,0811828964,16,6.8125
3118,0786890169,6,7.166666666666667
3119,0312264372,12,6.583333333333333
3120,0316693286,34,7.823529411764706
3121,0679463070,12,8.083333333333334
3122,0684841185,21,8.142857142857142
3123,0684842106,5,8.0
3124,0439164842,4,8.0
3125,0373484887,17,6.470588235294118
3126,0099521016,18,7.888888888888889
3127,0061010707,4,6.75
3128,0373250193,17,7.705882352941177
3129,0440131480,23,8.043478260869565
3130,0440241413,41,7.634146341463414
3131,0451410947,25,7.08
3132,0552149020,11,7.454545454545454
3133,0671004530,84,7.654761904761905
3134,3257227809,21,7.190476190476191
3135,3442413338,18,6.833333333333333
3136,3442435366,8,7.375
3137,3442439736,10,7.9
3138,1552782158,8,7.625
3139,055327886X,22,7.7727272727272725
3140,0140254587,8,7.25
3141,0375708278,15,7.8
3142,0425187063,9,8.333333333333334
3143,2070408507,14,9.0
3144,2253054747,5,5.4
3145,0676970869,4,8.25
3146,0446361305,4,5.75
3147,0451524063,7,8.0
3148,0064400077,11,7.7272727272727275
3149,0028604032,5,8.0
3150,1573220256,5,8.4
3151,0771086504,9,7.555555555555555
3152,8495501112,8,7.75
3153,0345311965,4,7.25
3154,0380816555,19,7.842105263157895
3155,0451139739,5,7.6
3156,0451149513,21,8.333333333333334
3157,0451177096,60,7.833333333333333
3158,0679311831,5,7.6
3159,8807813823,9,7.777777777777778
3160,1852428112,4,4.75
3161,0451457811,21,8.285714285714286
3162,0345413369,45,8.555555555555555
3163,0345413377,28,8.75
3164,0374525641,28,8.607142857142858
3165,0874775132,6,9.166666666666666
3166,0375701311,4,7.5
3167,0786889098,5,4.6
3168,0061093343,11,7.818181818181818
3169,0373169191,4,7.75
3170,037329011X,5,6.2
3171,037329056X,5,6.6
3172,0373706898,4,6.5
3173,0380818078,5,7.8
3174,0441007147,6,8.666666666666666
3175,0446356859,6,8.666666666666666
3176,0446356875,12,8.083333333333334
3177,0446360511,9,6.777777777777778
3178,0446360708,4,8.5
3179,0446360732,12,8.083333333333334
3180,0446364290,6,7.166666666666667
3181,0446364312,7,6.857142857142857
